0.000000000000000000e+00,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,7.570918339870729699e-04,4.387732352926322697e-04,4.387732352926322697e-04,4.387732352926322697e-04,4.387732352926322697e-04,4.387732352926322697e-04
0.000000000000000000e+00,1.044802345838708700e-07,1.044802345838708700e-07,1.044802345838708700e-07,1.044802345838708700e-07,1.044802345838708700e-07,1.044802345838708700e-07,1.044802345838708700e-07,1.044802345838708700e-07,1.044802345838708700e-07,1.058766196896781114e-07,1.058766196896781114e-07,1.058766196896781114e-07,1.058766196896781114e-07,1.058766196896781114e-07,1.027712498070481656e-07,1.027712498070481656e-07,1.027712498070481656e-07,1.027712498070481656e-07,1.027712498070481656e-07
0.000000000000000000e+00,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,9.365770735284120524e-04,4.548428791143177530e-04,4.548428791143177530e-04,4.548428791143177530e-04,4.548428791143177530e-04,4.548428791143177530e-04
0.000000000000000000e+00,5.119999999999999768e-04,5.119999999999999768e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.354995187765882546e-04,1.623345695523638842e-04,1.616629383492059792e-04,1.616629383492059792e-04,1.616629383492059792e-04,1.616629383492059792e-04
